MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     5.260693E-01     4.440869E-02     0.000000E+00     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     5.256057E-01     4.440869E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    2     3     2     5.241265E-01     4.214829E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    3     4     3     5.232929E-01     3.628894E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    4     5     4     5.227880E-01     3.519521E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    5     6     5     5.217508E-01     3.545353E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    6     7     6     5.203129E-01     3.675629E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    7     8     7     5.180159E-01     4.007661E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    8     9     8     5.146362E-01     4.791756E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    9    10     9     5.106783E-01     5.910163E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   10    11    10     5.077126E-01     6.545354E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   11    12    11     5.062570E-01     5.602779E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   12    13    12     5.052994E-01     4.486607E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   13    14    13     5.040745E-01     4.240953E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   14    15    14     5.022806E-01     4.305350E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   15    16    15     4.994097E-01     4.525608E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   16    17    16     4.969404E-01     4.443980E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   17    18    17     4.959052E-01     3.676763E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   18    19    18     4.955904E-01     3.081902E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   19    20    19     4.953460E-01     3.058654E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   20    21    20     4.949781E-01     3.092507E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   21    22    21     4.947299E-01     3.014478E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   22    23    22     4.946432E-01     2.788278E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   23    24    23     4.946223E-01     2.642013E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   24    25    24     4.946063E-01     2.615155E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   25    26    25     4.945754E-01     2.614028E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   26    27    26     4.945424E-01     2.634023E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   27    28    27     4.945197E-01     2.666765E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   28    29    28     4.945109E-01     2.694580E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   29    30    29     4.945062E-01     2.706530E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   30    31    30     4.944965E-01     2.710373E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   31    32    31     4.944757E-01     2.714480E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   32    33    32     4.944354E-01     2.721586E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   33    34    33     4.943831E-01     2.728919E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   34    35    34     4.943477E-01     2.723033E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   35    36    35     4.943317E-01     2.703434E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   36    37    36     4.943196E-01     2.695129E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   37    38    37     4.942971E-01     2.694331E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   38    39    38     4.942465E-01     2.699191E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   39    40    39     4.941606E-01     2.715698E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   40    41    40     4.940742E-01     2.738578E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   41    42    41     4.940316E-01     2.736755E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   42    43    42     4.940256E-01     2.725385E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   43    44    43     4.940254E-01     2.721760E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   44    45    44     4.940253E-01     2.720518E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   45    46    45     4.940249E-01     2.720220E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
