MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     6.705231E-01     2.510445E-01     0.000000E+00     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     2.431912E+00     2.510445E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    2     8     2     7.189926E-01     4.167226E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    3    11     3     7.229775E-01     2.494623E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    4    14     4     6.709687E-01     1.886152E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    5    16     5     3.854845E+00     2.380197E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    6    19     6     6.778437E-01     1.874125E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    7    22     7     6.739857E-01     1.851438E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    8    25     8     6.738618E-01     1.831794E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    9    28     8     6.704684E-01     1.831794E-02     0.000000E+00     0.000000E+00    -1.464968E-07     1.000000E-01 
