MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     1.001740E+01     2.208594E+02     0.000000E+00     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     1.535066E+02     2.208594E+02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    2    10     2     7.093149E+02     1.540827E+02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    3    16     3     8.275606E+01     1.706410E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    4    26     4     1.102915E+02     2.136802E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    5    32     5     2.562905E+00     2.155835E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    6    34     6     1.730018E+00     1.453318E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    7    36     7     5.266952E+00     1.083377E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    8    38     8     1.496793E+00     1.468992E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    9    39     9     1.496717E+00     5.816149E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   10    39    10     1.496717E+00     1.974495E-02     0.000000E+00     0.000000E+00     3.655654E-06     1.000000E+00 
