MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     8.786412E-01     3.083018E+00     0.000000E+00     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     3.422923E+00     3.083018E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    2    13     2     9.613647E+00     4.069217E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    3    22     3     7.369451E+00     3.761850E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    4    29     4     1.236947E+00     1.547464E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    5    40     5     2.168071E+00     1.532132E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    6    48     6     2.079198E+00     1.592450E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    7    54     7     8.879529E-01     4.259313E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    8    60     8     8.539742E-01     3.389968E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    9    64     9     8.431526E-01     3.409744E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   10    65    10     8.428568E-01     2.718852E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   11    66    11     8.422737E-01     2.733180E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   12    67    12     8.527821E-01     2.767613E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   13    69    13     8.534483E-01     2.720107E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   14    71    14     8.419136E-01     2.945400E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   15    73    15     8.419853E-01     2.777444E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   16    75    16     8.418022E-01     2.364869E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   17    76    16     8.417928E-01     2.364869E-01     0.000000E+00     0.000000E+00    -4.057642E-06     4.594129E-01 
