MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     3.114806E+03     1.706583E+04     0.000000E+00     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     9.740827E+06     1.706583E+04     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    2     5     2     1.101058E+06     1.971517E+03     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    3     8     3     4.429346E+04     1.824463E+03     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    4    10     4     4.601166E+04     1.247431E+03     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    5    12     5     2.210186E+04     5.185963E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    6    15     6     1.968862E+04     1.391206E+02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    7    17     7     1.674892E+03     2.151096E+02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    8    20     8     1.377080E+00     5.029515E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    9    22     9     1.844872E+01     4.697759E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   10    24    10     8.534247E-01     2.494456E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   11    25    11     7.958082E-01     3.188159E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   12    26    12     7.862657E-01     2.985385E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   13    27    13     7.566332E-01     5.981657E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   14    28    14     7.370616E-01     9.334396E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   15    29    15     7.339906E-01     1.070265E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   16    30    16     7.316011E-01     4.190566E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   17    31    17     7.496750E-01     1.611027E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   18    33    18     7.356802E-01     4.770592E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   19    35    19     7.143261E-01     1.211485E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   20    36    20     7.073802E-01     1.230782E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   21    37    21     7.154612E-01     1.598702E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   22    39    22     7.007178E-01     1.572430E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   23    40    23     7.001553E-01     7.119965E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   24    41    24     6.999551E-01     1.431643E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   25    42    25     6.997563E-01     2.078998E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   26    43    26     6.993553E-01     1.054520E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   27    44    27     6.987576E-01     2.764910E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   28    45    28     6.979322E-01     4.841713E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   29    46    29     6.966791E-01     5.191098E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   30    47    30     6.961343E-01     1.623358E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   31    48    31     6.953925E-01     3.066269E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   32    49    32     6.965794E-01     3.523899E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   33    51    33     6.949816E-01     1.201425E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   34    52    34     6.946434E-01     3.243639E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   35    53    35     6.941273E-01     5.658418E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   36    54    36     6.936763E-01     2.487916E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   37    55    37     6.926687E-01     1.205296E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   38    56    38     6.923482E-01     5.703301E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   39    57    39     6.923241E-01     2.880452E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   40    59    40     6.921676E-01     1.734344E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   41    60    41     6.921061E-01     8.454131E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   42    61    42     6.920768E-01     5.704935E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   43    62    43     6.919968E-01     4.277246E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   44    63    44     6.919416E-01     3.245691E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   45    64    45     6.918787E-01     5.620235E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   46    65    46     6.918391E-01     1.036332E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   47    66    47     6.917986E-01     1.461081E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   48    67    48     6.917492E-01     1.219334E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   49    68    49     6.917162E-01     2.693704E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   50    69    50     6.915937E-01     9.020192E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   51    70    51     6.910818E-01     1.395134E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   52    71    52     6.914698E-01     8.454856E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   53    73    53     6.908051E-01     2.281483E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   54    74    54     6.907283E-01     2.177961E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   55    75    55     6.906642E-01     8.448090E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   56    76    56     6.905937E-01     1.601624E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   57    77    57     6.903574E-01     7.027993E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   58    78    58     6.899437E-01     1.821583E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   59    79    59     6.894357E-01     4.229283E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   60    80    60     6.890607E-01     1.476822E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   61    81    61     6.900013E-01     1.080339E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   62    83    62     6.888216E-01     7.095419E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   63    84    63     6.887556E-01     3.086915E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   64    85    64     6.887000E-01     5.467370E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   65    86    65     6.886290E-01     5.294792E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   66    87    66     6.885966E-01     1.720443E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   67    88    67     6.885727E-01     4.765194E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   68    89    68     6.885497E-01     1.549103E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   69    90    69     6.884948E-01     7.445686E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   70    91    70     6.883890E-01     2.054240E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   71    92    71     6.882759E-01     4.148290E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   72    93    72     6.881095E-01     2.950426E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   73    94    73     6.881248E-01     8.878616E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   74    96    74     6.880321E-01     5.550492E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   75    97    75     6.879850E-01     1.195545E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   76    98    76     6.879677E-01     1.029539E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   77    99    77     6.879409E-01     8.246252E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   78   100    78     6.879202E-01     6.380520E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   79   101    79     6.879217E-01     2.190956E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   80   103    80     6.879016E-01     5.764619E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   81   104    81     6.878905E-01     6.024315E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   82   105    82     6.878815E-01     2.718698E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   83   106    83     6.878781E-01     5.043956E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   84   107    84     6.878769E-01     1.052389E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   85   108    85     6.878743E-01     2.681704E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   86   109    86     6.878693E-01     3.653537E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   87   110    87     6.878606E-01     4.675568E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   88   111    88     6.878174E-01     5.724617E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   89   112    89     6.877497E-01     1.974705E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   90   113    90     6.875955E-01     1.443833E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   91   114    91     6.873815E-01     6.703231E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   92   115    92     6.877070E-01     3.154958E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   93   117    93     6.871534E-01     1.688393E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   94   118    94     6.871320E-01     6.836106E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   95   119    95     6.870499E-01     2.674530E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   96   120    96     6.869508E-01     6.775081E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   97   121    97     6.874291E-01     4.028943E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   98   123    98     6.869412E-01     1.014512E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   99   125    99     6.867757E-01     1.868236E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
  100   126   100     6.867189E-01     1.884395E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
  101   127   101     6.866960E-01     1.754586E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
  102   128   102     6.866618E-01     2.032411E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
  103   129   103     6.866456E-01     2.715564E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
  104   130   104     6.866309E-01     1.547407E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
  105   131   105     6.866176E-01     7.296014E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
  106   132   106     6.865899E-01     2.283857E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
  107   133   107     6.865577E-01     1.148770E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
  108   134   108     6.865126E-01     2.852812E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
  109   135   109     6.864639E-01     1.935965E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
  110   136   110     6.869732E-01     1.273374E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
  111   138   111     6.864129E-01     7.727878E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
  112   139   112     6.863520E-01     1.129480E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
  113   140   113     6.862909E-01     1.053314E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
  114   141   114     6.862622E-01     1.264196E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
  115   142   115     6.862457E-01     3.221719E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
  116   143   116     6.862164E-01     5.310180E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
  117   144   117     6.861466E-01     5.862136E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
  118   145   118     6.865671E-01     5.257177E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
  119   147   119     7.152604E-01     3.751438E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
  120   149   120     7.698919E-01     1.473837E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
  121   152   121     8.704015E-01     5.596082E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
  122   155   122     1.051316E+00     3.793880E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
  123   158   123     1.182458E+00     2.649940E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
  124   162   124     1.203739E+00     2.634874E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
  125   166   125     1.225301E+00     2.641223E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
  126   171   125     6.859826E-01     2.641223E-02     0.000000E+00     0.000000E+00    -1.459336E-08     1.737413E-01 
