MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     1.059337E+04     7.441061E+03     0.000000E+00     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     9.872245E+03     7.441061E+03     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    2     5     2     1.399849E+03     9.559705E+03     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    3     8     3     7.419077E+02     9.772154E+02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    4    11     4     1.931856E+03     1.992750E+02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    5    13     5     3.599695E+08     1.324207E+02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    6    15     6     1.812423E+03     1.262399E+02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    7    17     7     1.017805E+02     1.396022E+02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    8    19     8     6.569526E+00     8.988021E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    9    22     9     4.224704E+01     5.507111E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   10    24    10     1.630230E+01     2.218607E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   11    26    11     3.509078E+00     9.033511E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   12    28    12     2.186599E+00     1.466998E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   13    29    13     1.940185E+00     9.493991E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   14    30    14     2.064068E+00     2.911742E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   15    32    15     1.599158E+00     3.090231E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   16    33    16     1.549872E+00     2.465379E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
