MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     6.700270E-01     4.608543E-01     0.000000E+00     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     6.137029E+02     4.608543E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    2     7     2     7.960075E-01     7.070356E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    3    11     3     6.774714E-01     6.920020E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    4    13     4     8.515722E-01     1.472504E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    5    16     5     6.697144E-01     4.980780E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    6    17     6     6.696896E-01     4.335510E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    7    18     7     6.696437E-01     2.521270E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    8    19     8     6.696456E-01     1.368060E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    9    21     9     6.696345E-01     7.932165E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   10    22    10     6.696334E-01     3.474056E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   11    23    11     6.696304E-01     4.586482E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   12    24    12     6.696311E-01     2.669769E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   13    26    13     6.696279E-01     4.616566E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   14    26    13     6.696279E-01     4.616566E-02     0.000000E+00     0.000000E+00    -7.669556E-07     1.000000E+00 
