MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     1.860364E+00     2.826346E+01     0.000000E+00     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     2.815859E+00     2.826346E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    2    10     2     6.740305E+00     1.260178E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    3    18     3     3.423287E+00     3.979265E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    4    24     4     1.192627E+00     1.174470E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    5    35     5     1.498741E+00     9.771687E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    6    42     6     1.670834E+00     7.649289E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    7    48     7     1.183091E+00     3.252179E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    8    54     8     1.173447E+00     1.137218E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    9    56     9     1.172891E+00     3.447851E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   10    57     9     1.172880E+00     3.447851E-02     0.000000E+00     0.000000E+00    -7.143361E-06     4.409494E-01 
