MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     5.207931E-01     1.137607E-01     0.000000E+00     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     5.224124E-01     1.137607E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    2    13     2     5.208382E-01     2.669699E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    3    19     3     5.208524E-01     2.830190E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    4    23     4     5.208578E-01     2.715307E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    5    26     5     5.218989E-01     2.714771E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    6    31     6     5.312428E-01     2.714723E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    7    38     7     5.331774E-01     2.714716E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    8    45     7     5.207816E-01     2.714716E-02     0.000000E+00     0.000000E+00    -9.253845E-09     2.646558E-01 
