MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     5.324469E-01     4.500955E-02     0.000000E+00     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     5.323702E-01     4.500955E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    2     3     2     5.322965E-01     4.461193E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    3     4     3     5.321941E-01     4.402352E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    4     5     4     5.321324E-01     4.342410E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    5     6     5     5.320146E-01     4.336036E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    6     7     6     5.318707E-01     4.429747E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    7     8     7     5.317212E-01     4.202874E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    8     9     8     5.316629E-01     4.286647E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    9    10     9     5.316417E-01     4.236451E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   10    11    10     5.316278E-01     4.020751E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   11    12    11     5.316804E-01     3.998837E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   12    15    12     5.317439E-01     3.990536E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   13    19    12     5.316213E-01     3.990536E-02     0.000000E+00     0.000000E+00    -3.685553E-08     2.726031E-01 
