MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     8.879089E+03     6.219668E+03     0.000000E+00     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     8.395622E+03     6.219668E+03     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    2     5     2     1.150224E+03     7.825359E+03     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    3     8     3     6.879876E+02     8.049674E+02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    4    11     4     4.226341E+02     1.536078E+02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    5    13     5     4.685791E+02     8.397269E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    6    15     6     2.823803E+02     8.605379E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    7    17     7     2.221388E+02     5.660786E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    8    19     8     1.389764E+01     2.355306E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    9    21     9     5.000155E+00     1.134296E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   10    23    10     3.100261E+00     5.904877E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   11    25    11     2.330324E+00     1.818456E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   12    27    12     4.739057E+00     2.449774E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   13    29    13     1.664620E+00     5.541520E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   14    30    14     1.587275E+00     5.115278E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   15    31    15     1.535844E+00     4.816691E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   16    32    16     1.522174E+00     2.673987E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   17    33    17     1.480938E+00     8.906017E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   18    34    18     1.451218E+00     7.760140E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   19    35    19     1.417314E+00     2.349446E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   20    36    20     1.525788E+00     3.073102E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   21    38    21     1.373363E+00     2.946685E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   22    39    22     1.336383E+00     9.972435E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   23    40    23     1.311354E+00     1.393664E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   24    41    24     1.293840E+00     2.441301E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   25    42    25     1.291208E+00     2.002302E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   26    43    26     1.288482E+00     1.300926E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   27    44    27     1.277909E+00     5.314917E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   28    45    28     1.269359E+00     2.029691E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   29    46    29     1.263669E+00     1.243141E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   30    47    30     1.250879E+00     1.549237E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   31    48    31     1.236310E+00     9.260383E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   32    49    32     1.226950E+00     2.424556E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   33    50    33     1.219122E+00     3.576490E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   34    51    34     1.225169E+00     6.577430E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   35    53    35     1.198080E+00     1.529485E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   36    54    36     1.196578E+00     8.408728E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   37    55    37     1.194074E+00     3.149057E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   38    56    38     1.192960E+00     1.470528E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   39    57    39     1.191850E+00     1.147637E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   40    58    40     1.193912E+00     3.143515E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   41    60    41     1.195057E+00     5.318224E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   42    62    42     1.190407E+00     3.599776E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   43    63    43     1.190196E+00     4.840740E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   44    64    44     1.189628E+00     4.412992E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   45    65    45     1.189089E+00     2.313065E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   46    66    46     1.188789E+00     2.651073E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   47    67    47     1.188141E+00     1.311984E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   48    68    48     1.187806E+00     2.294891E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   49    69    49     1.187430E+00     2.665684E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   50    70    50     1.186588E+00     2.073627E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   51    71    51     1.186445E+00     7.417849E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   52    72    52     1.186760E+00     3.594877E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   53    74    53     1.185561E+00     7.476341E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   54    75    54     1.185287E+00     1.360058E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   55    76    55     1.184992E+00     1.744432E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   56    77    56     1.184607E+00     1.653400E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   57    78    57     1.184283E+00     1.497308E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   58    79    58     1.184151E+00     1.241306E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   59    80    59     1.184228E+00     2.752540E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   60    82    60     1.185043E+00     2.810154E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   61    85    61     1.186372E+00     2.954452E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   62    88    61     1.184088E+00     2.954452E-01     0.000000E+00     0.000000E+00    -7.217234E-06     2.573745E-01 
