MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     1.050054E+00     3.135267E+00     0.000000E+00     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     1.463385E+00     3.135267E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    2    13     2     2.321232E+00     3.238597E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    3    23     3     1.491790E+01     2.072443E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    4    30     4     6.114198E+00     9.845145E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    5    40     5     1.103633E+01     1.122353E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    6    46     6     1.047025E+00     2.915349E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    7    48     7     1.045484E+00     2.698569E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    8    49     8     1.045476E+00     2.360843E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    9    49     8     1.045476E+00     2.360843E-01     0.000000E+00     0.000000E+00    -8.313699E-06     1.000000E+00 
