MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     1.698905E+01     3.764461E+02     0.000000E+00     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     5.726338E+01     3.764461E+02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    2     9     2     3.021046E+02     9.958700E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    3    15     3     3.875612E+01     1.106448E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    4    25     4     3.340017E+01     1.143170E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    5    34     5     3.086163E+01     8.998667E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    6    42     6     1.946785E+00     1.999433E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    7    44     7     1.660855E+00     1.761720E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    8    46     8     5.247782E+00     1.695577E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    9    48     9     5.247160E+00     1.666792E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   10    50    10     5.246554E+00     1.639088E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   11    52    11     5.245839E+00     1.612186E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   12    54    12     5.244978E+00     1.585715E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   13    57    13     5.243914E+00     1.583047E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   14    60    14     5.242610E+00     1.580047E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   15    63    15     5.241032E+00     1.576652E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   16    66    16     5.239161E+00     1.572788E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   17    70    17     6.336616E+00     1.572158E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   18    74    18     7.554806E+00     1.571543E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   19    78    19     7.558445E+00     1.570929E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   20    82    20     7.562574E+00     1.570295E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   21    86    20     1.564375E+00     1.570295E+00     0.000000E+00     0.000000E+00    -7.106064E-06     1.196672E-01 
