MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     5.643633E-01     5.353885E-02     0.000000E+00     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     5.646073E-01     5.353885E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    2    13     2     5.642415E-01     4.616209E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    3    14     3     5.641826E-01     4.280689E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    4    15     4     5.641509E-01     5.727899E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    5    16     5     5.640717E-01     5.723649E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    6    17     6     5.640106E-01     4.265627E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    7    18     7     5.639303E-01     4.461895E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    8    19     8     5.639672E-01     4.444044E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    9    22     9     5.638987E-01     5.568943E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
