MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     5.866752E-01     4.891987E-02     0.000000E+00     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     5.962447E-01     4.891987E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    2     4     2     6.192885E-01     5.489928E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    3     7     3     6.206242E-01     5.479222E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    4    11     4     7.789906E-01     5.472753E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    5    16     5     8.197095E-01     3.240463E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    6    20     6     8.216963E-01     3.229702E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    7    24     7     5.866004E-01     1.333525E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    8    26     8     5.864954E-01     4.831628E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    9    31     9     5.898635E-01     6.480246E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   10    33    10     6.131224E-01     6.411268E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   11    36    11     5.956243E-01     8.586048E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   12    39    12     6.135382E-01     8.552463E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   13    43    13     6.137598E-01     8.523722E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   14    49    14     6.032925E-01     3.318225E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   15    54    15     5.865544E-01     5.313204E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   16    58    16     5.908438E-01     1.486211E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   17    60    17     5.943604E-01     4.718225E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   18    63    18     5.974650E-01     4.713779E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   19    67    19     5.975047E-01     4.712732E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   20    71    20     7.188526E-01     4.224129E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   21    75    21     5.848527E-01     5.183703E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   22    76    22     5.861120E-01     4.702452E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   23    78    23     5.888512E-01     2.702873E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   24    81    24     5.976877E-01     2.688749E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   25    84    25     5.983997E-01     2.676413E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   26    88    26     5.991138E-01     2.674892E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   27    92    27     5.998296E-01     2.673664E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   28    97    28     6.005739E-01     2.673491E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   29   102    29     6.013487E-01     2.673358E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   30   107    30     5.848395E-01     1.197218E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   31   109    31     5.850957E-01     4.746118E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   32   111    32     5.887013E-01     1.323508E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   33   114    33     5.879562E-01     1.303151E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   34   117    34     5.865917E-01     1.035668E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   35   121    35     5.875929E-01     1.035052E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   36   125    36     5.877313E-01     1.034541E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   37   130    37     5.878705E-01     1.034456E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   38   135    38     6.071057E-01     3.117274E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   39   138    39     5.904945E-01     1.952288E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   40   141    40     5.861287E-01     1.897027E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   41   144    41     5.866394E-01     1.874532E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   42   148    42     5.871332E-01     1.174012E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   43   151    43     5.847602E-01     7.307445E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   44   153    44     5.863904E-01     7.278659E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   45   157    45     5.867355E-01     7.276281E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   46   161    46     5.870741E-01     7.274277E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   47   166    47     5.874132E-01     7.273877E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   48   172    47     5.840698E-01     7.273877E-02     0.000000E+00     0.000000E+00    -5.951104E-08     5.060421E-01 
