MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     6.135431E-01     1.343525E-01     0.000000E+00     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     6.272538E-01     1.343525E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    2     4     2     6.120074E-01     4.347533E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    3     5     3     6.115429E-01     3.881142E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    4     6     4     6.106326E-01     3.640073E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    5     7     5     6.103668E-01     3.722671E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    6     8     6     6.089840E-01     3.771643E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    7     9     7     6.073410E-01     3.963555E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    8    10     8     6.067320E-01     5.706044E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    9    11     9     6.061439E-01     4.408552E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   10    12    10     6.058284E-01     4.125922E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   11    13    11     6.049291E-01     4.053275E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   12    14    12     6.045422E-01     3.818104E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   13    15    13     6.043846E-01     3.564019E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   14    16    14     6.042895E-01     3.494042E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   15    17    15     6.040334E-01     3.492094E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   16    18    16     6.037605E-01     3.954515E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   17    19    17     6.036712E-01     3.886392E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   18    20    18     6.036526E-01     3.556165E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   19    21    19     6.036447E-01     3.394014E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   20    22    20     6.036320E-01     3.375864E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   21    23    21     6.036113E-01     3.372269E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   22    24    22     6.035814E-01     3.385000E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   23    25    23     6.035576E-01     3.392860E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   24    26    24     6.035480E-01     3.385003E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   25    27    25     6.035424E-01     3.401435E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   26    28    26     6.035314E-01     3.425512E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   27    29    27     6.035088E-01     3.470959E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   28    30    28     6.034658E-01     3.546971E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   29    31    29     6.034092E-01     3.630830E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   30    32    30     6.033688E-01     3.618193E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   31    33    31     6.033524E-01     3.333741E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   32    34    32     6.033410E-01     3.401510E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   33    35    33     6.033290E-01     3.399872E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   34    36    34     6.033362E-01     3.410881E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   35    38    35     6.033047E-01     3.239047E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   36    39    36     6.033925E-01     3.250435E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   37    41    37     6.032770E-01     3.474430E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   38    42    38     6.032771E-01     3.468280E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   39    44    39     6.032703E-01     3.281102E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   40    45    40     6.032698E-01     3.469324E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   41    46    41     6.032722E-01     3.471787E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   42    48    42     6.032686E-01     3.288025E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   43    49    43     6.032676E-01     3.474579E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   44    50    44     6.032628E-01     3.476167E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   45    51    45     6.032548E-01     3.480274E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   46    52    46     6.032538E-01     3.485533E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   47    53    47     6.032533E-01     3.480206E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   48    53    48     6.032533E-01     3.474397E-02     0.000000E+00     0.000000E+00     8.274074E-08     1.000000E+00 
