MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     5.911657E-01     9.494833E-02     0.000000E+00     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     6.023706E-01     9.494833E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    2     4     2     5.906916E-01     3.781179E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    3     5     3     5.906416E-01     3.524524E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    4     6     4     5.903732E-01     3.418758E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    5     7     5     5.897267E-01     3.379881E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    6     8     6     5.896589E-01     3.710735E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    7     9     7     5.894148E-01     3.632251E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    8    10     8     5.893097E-01     3.378802E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    9    11     9     5.892554E-01     3.501801E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   10    12    10     5.891354E-01     3.480762E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   11    13    11     5.891057E-01     3.441512E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   12    14    12     5.889869E-01     3.423554E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   13    15    13     5.889454E-01     3.441961E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   14    16    14     5.889281E-01     3.425120E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   15    17    15     5.889208E-01     3.414606E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   16    18    16     5.889073E-01     3.424709E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   17    19    17     5.888957E-01     3.449156E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   18    20    18     5.888881E-01     3.446821E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   19    21    19     5.888843E-01     3.416722E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   20    22    20     5.888811E-01     3.398468E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   21    23    21     5.888774E-01     3.393404E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   22    24    22     5.888737E-01     3.394675E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   23    25    23     5.888696E-01     3.398740E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   24    26    24     5.888632E-01     3.409271E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   25    27    25     5.888502E-01     3.434540E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   26    28    26     5.889324E-01     3.488348E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   27    30    27     5.890297E-01     3.497167E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   28    33    28     5.890476E-01     3.499564E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   29    37    29     5.888072E-01     3.335712E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   30    38    30     5.887961E-01     3.578525E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   31    39    31     5.887944E-01     3.503614E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   32    40    32     5.887928E-01     3.488599E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   33    41    33     5.887916E-01     3.483610E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   34    42    34     5.887910E-01     3.482695E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   35    43    35     5.887890E-01     3.267508E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   36    44    36     5.887898E-01     3.265547E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   37    46    37     5.887881E-01     3.473544E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   38    47    38     5.887878E-01     3.469197E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   39    48    39     5.887873E-01     3.464165E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   40    49    40     5.887910E-01     3.461521E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   41    52    41     5.888000E-01     3.461261E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   42    55    41     5.887871E-01     3.461261E-02     0.000000E+00     0.000000E+00    -6.090613E-08     2.798663E-01 
