MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     1.846478E+00     2.637821E+01     0.000000E+00     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     8.594188E+01     2.637821E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    2    11     2     9.375006E+01     2.514398E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    3    17     3     4.661978E+00     4.276225E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    4    27     4     5.877094E+00     3.462428E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    5    34     5     6.096208E+00     3.045772E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    6    45     6     3.007575E+00     2.163461E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    7    51     7     1.311484E+00     9.891333E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    8    58     8     1.288394E+00     7.411372E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    9    64     9     1.269655E+00     6.665529E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   10    66    10     1.177200E+00     5.167554E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   11    67    11     1.185174E+00     4.712754E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   12    69    12     1.196517E+00     4.377598E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   13    71    13     1.170893E+00     5.567962E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   14    72    14     1.174278E+00     5.499192E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   15    74    15     1.167508E+00     4.504218E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   16    75    16     1.161241E+00     3.766265E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   17    76    17     1.158817E+00     3.204193E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   18    77    18     1.159882E+00     2.402322E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   19    80    19     1.158304E+00     1.415468E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   20    81    20     1.158236E+00     8.200327E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   21    82    21     1.158701E+00     6.513862E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   22    84    22     1.158209E+00     5.795070E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   23    84    22     1.158209E+00     5.795070E-02     0.000000E+00     0.000000E+00    -7.909335E-06     1.000000E+00 
