MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     1.295434E+00     1.134450E+01     0.000000E+00     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     6.765866E+01     1.134450E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    2     9     2     2.901674E+01     7.723026E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    3    16     3     2.494921E+00     3.206304E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    4    25     4     3.723551E+00     2.831048E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    5    32     5     2.289795E+00     2.297778E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    6    41     6     2.589216E+00     1.933779E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    7    52     7     3.706966E+00     1.740262E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    8    58     8     1.050395E+00     3.903486E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    9    59     9     1.048867E+00     1.384044E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   10    60    10     1.048810E+00     8.316838E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   11    61    11     1.048751E+00     8.023159E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   12    62    12     1.048595E+00     9.317233E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   13    63    13     1.048365E+00     1.258422E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   14    64    14     1.048191E+00     1.389291E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   15    65    15     1.048098E+00     1.188086E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   16    66    16     1.048087E+00     3.853451E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   17    66    17     1.048087E+00     2.778830E-03     0.000000E+00     0.000000E+00     2.508912E-07     1.000000E+00 
