MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     6.705332E-01     2.000537E+00     0.000000E+00     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     5.475756E+04     2.000537E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    2     8     2     2.171386E+01     2.480851E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    3    12     3     7.025401E-01     6.711447E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    4    15     4     6.850089E-01     6.056695E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    5    18     5     6.704540E-01     4.483082E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    6    20     6     6.703654E-01     2.959550E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    7    21     7     6.703641E-01     2.948654E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    8    22     8     6.703630E-01     3.045317E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    9    23     9     6.703731E-01     3.093972E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   10    25     9     6.703628E-01     3.093972E-02     0.000000E+00     0.000000E+00    -1.303209E-07     2.568442E-01 
