MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     6.484156E-01     6.640502E-02     0.000000E+00     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     6.601289E-01     6.640502E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    2     4     2     6.568596E-01     3.940142E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    3    10     3     7.235767E-01     1.855434E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    4    15     4     8.361550E-01     2.476250E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    5    19     5     8.481225E-01     4.174583E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    6    24     6     8.537774E-01     3.053805E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    7    31     7     6.926836E-01     2.023777E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    8    35     8     6.540102E-01     6.619855E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    9    38     9     7.676649E-01     6.577376E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   10    44    10     8.345115E-01     6.576669E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   11    51    11     6.486893E-01     6.049491E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   12    58    12     6.483000E-01     7.590511E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   13    63    13     8.322945E-01     4.708336E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   14    70    14     6.485408E-01     9.251629E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   15    73    15     6.500756E-01     1.247951E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   16    79    16     6.575986E-01     1.749182E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   17    83    17     6.585181E-01     2.139978E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   18    90    18     6.463343E-01     6.713632E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   19    91    19     6.479070E-01     1.556463E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   20    94    20     6.444616E-01     5.878745E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   21    95    21     6.471621E-01     1.834325E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   22    99    22     6.429686E-01     5.679521E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   23   100    23     6.451647E-01     5.579836E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   24   103    24     7.547359E-01     4.033523E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   25   106    25     6.416825E-01     9.788351E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   26   107    26     6.416239E-01     5.699417E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   27   108    27     6.420430E-01     9.595834E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   28   111    28     6.449873E-01     9.569483E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   29   116    29     7.680740E-01     9.565595E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   30   122    30     6.414749E-01     5.793317E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
