MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     1.279200E+04     8.960259E+03     0.000000E+00     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     1.205880E+04     8.960259E+03     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    2     5     2     1.652726E+03     1.140140E+04     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    3     8     3     1.074830E+03     1.160296E+03     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    4    10     4     3.941944E+03     1.274685E+03     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    5    12     5     5.724216E+02     1.993326E+02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    6    15     6     3.743472E+03     4.724879E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    7    17     7     5.176172E+04     5.617879E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    8    19     8     2.097157E+03     7.575498E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    9    22     9     2.509912E+02     2.784282E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   10    24    10     3.625180E+02     3.203682E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   11    26    11     7.867175E+00     5.320053E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   12    27    12     9.082407E+00     5.659694E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   13    29    13     5.484082E+00     2.290928E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   14    30    14     4.671254E+00     2.759787E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   15    31    15     4.900543E+00     7.835845E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   16    33    16     7.360066E+00     2.390630E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   17    36    17     3.179521E+00     9.908750E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   18    37    18     3.084177E+00     3.381913E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   19    38    19     3.258501E+00     7.037184E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   20    41    20     2.921379E+00     5.013930E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   21    42    21     2.681214E+00     5.405364E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   22    43    22     6.022155E+02     5.039292E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   23    46    23     2.600801E+00     5.003082E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   24    48    24     1.674464E+00     6.465143E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   25    49    25     1.615986E+00     2.201801E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   26    50    26     1.535798E+00     9.260165E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   27    51    27     1.434962E+00     6.010311E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   28    52    28     1.407025E+00     9.665788E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   29    53    29     1.298790E+00     1.297522E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   30    54    30     1.259265E+00     1.003794E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   31    55    31     1.231201E+00     7.319457E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   32    56    32     1.210949E+00     3.635041E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   33    57    33     1.200431E+00     2.435306E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   34    58    34     1.196750E+00     4.492885E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   35    59    35     1.192296E+00     3.230495E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   36    60    36     1.192022E+00     6.765393E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   37    61    37     1.191861E+00     1.671360E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   38    62    38     1.191039E+00     1.622175E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   39    63    39     1.191859E+00     1.813566E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   40    65    40     1.193497E+00     3.397306E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   41    68    41     1.196181E+00     3.647612E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   42    73    42     1.199381E+00     3.651664E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   43    79    42     1.189491E+00     3.651664E-01     0.000000E+00     0.000000E+00    -1.096747E-07     3.041949E-01 
