MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     4.728523E-01     4.089636E-02     0.000000E+00     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     4.725603E-01     4.089636E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    2     3     2     4.723382E-01     3.960508E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    3     4     3     4.721642E-01     4.484047E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    4     5     4     4.720773E-01     5.404665E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    5     7     5     4.724177E-01     7.233229E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    6     9     6     4.722428E-01     1.272375E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    7    11     7     4.715105E-01     3.470056E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    8    15     8     4.708371E-01     4.483121E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    9    16     9     4.709459E-01     3.260327E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   10    23    10     5.419936E-01     1.404589E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   11    26    11     4.702403E-01     3.407351E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   12    27    12     4.703377E-01     3.044028E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   13    29    13     4.699438E-01     3.573607E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   14    30    14     4.700054E-01     3.360611E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   15    33    15     4.701931E-01     6.811052E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   16    39    16     4.719322E-01     9.909400E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   17    43    17     4.700441E-01     3.328023E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   18    45    18     4.701742E-01     2.846571E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   19    48    19     4.704587E-01     2.845658E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   20    51    20     4.705217E-01     2.844498E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   21    55    21     4.705862E-01     2.844345E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   22    59    21     4.698682E-01     2.844345E-02     0.000000E+00     0.000000E+00    -5.035430E-08     1.677497E-01 
