MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     2.555977E+00     3.195115E+01     0.000000E+00     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     9.648669E+00     3.195115E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    2    11     2     1.093303E+01     2.489182E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    3    18     3     6.693635E+01     8.092315E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    4    28     4     1.003130E+02     1.032729E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    5    36     5     1.205449E+02     9.204316E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    6    42     6     5.696983E+00     3.094171E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    7    50     7     4.055657E+00     2.604807E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    8    56     8     1.746030E+00     6.999292E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    9    58     9     1.971584E+00     6.668561E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   10    61    10     1.732083E+00     6.266437E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   11    62    11     1.720382E+00     5.884153E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   12    63    12     1.736721E+00     7.053158E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   13    65    13     1.715208E+00     8.467948E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   14    66    14     1.748581E+00     4.320786E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   15    68    15     1.714820E+00     5.305049E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   16    69    16     1.714764E+00     4.890997E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   17    71    17     1.714790E+00     4.668044E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   18    73    18     1.724904E+00     4.617378E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   19    75    18     1.714301E+00     4.617378E-01     0.000000E+00     0.000000E+00    -6.914247E-06     1.797088E-01 
