MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     5.965975E-01     4.891713E-02     0.000000E+00     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     6.056878E-01     4.891713E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    2     6     2     6.499018E-01     4.467522E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    3    10     3     6.718866E-01     1.253493E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    4    15     4     7.389422E-01     1.253460E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    5    22     5     9.741859E-01     1.253413E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    6    30     6     9.791015E-01     2.646139E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    7    36     7     9.821352E-01     2.645837E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    8    44     8     9.842684E-01     2.639558E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    9    49     9     9.921582E-01     2.557818E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   10    55    10     1.021276E+00     2.642501E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   11    61    11     6.277678E-01     1.106512E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   12    70    12     5.970270E-01     4.441266E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   13    74    13     5.977000E-01     5.722210E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   14    80    14     5.971533E-01     4.678539E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   15    83    15     6.027207E-01     4.419452E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   16    87    16     6.124876E-01     5.720407E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   17    93    17     6.211863E-01     5.720364E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   18    98    17     5.965622E-01     5.720364E-02     0.000000E+00     0.000000E+00    -5.886996E-08     1.837166E-01 
