MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     1.010866E+00     2.348113E+00     0.000000E+00     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     1.314073E+00     2.348113E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    2    13     2     2.046526E+00     2.432800E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    3    24     3     2.462918E+01     2.163047E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    4    31     4     1.996497E+01     1.585597E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    5    38     5     4.747589E+00     8.918342E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    6    46     6     1.235052E+01     1.023881E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    7    52     7     1.045725E+00     5.538995E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    8    54     8     1.075324E+00     3.588914E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    9    57     8     1.008402E+00     3.588914E-01     0.000000E+00     0.000000E+00    -8.084917E-07     5.163500E-01 
