MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     6.716799E-01     8.785380E-01     0.000000E+00     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     5.829148E+02     8.785380E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    2     7     2     6.729294E-01     5.614762E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    3     9     3     6.930364E-01     9.041174E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    4    11     4     6.708458E-01     6.418665E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    5    12     5     6.705792E-01     8.809188E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    6    13     6     6.705011E-01     5.232458E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    7    14     7     6.704958E-01     3.180616E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    8    15     8     6.704877E-01     2.846115E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    9    16     9     6.704781E-01     3.122572E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   10    17    10     6.704596E-01     3.119853E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   11    18    11     6.704129E-01     2.989147E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   12    19    12     6.703941E-01     8.369466E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   13    20    13     6.703655E-01     5.566041E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   14    21    14     6.703462E-01     2.703241E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   15    22    15     6.703180E-01     2.652053E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   16    23    16     6.703408E-01     2.711510E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   17    25    17     6.704240E-01     2.697330E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   18    27    17     6.703088E-01     2.697330E-02     0.000000E+00     0.000000E+00    -8.263520E-07     2.307135E-01 
