MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     5.126402E-01     2.574779E-02     0.000000E+00     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     5.132440E-01     2.574779E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    2     4     2     5.210268E-01     2.574309E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    3     7     3     5.357010E-01     8.191146E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    4    10     4     5.352440E-01     2.658595E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    5    14     5     5.354533E-01     2.658554E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    6    18     6     5.357126E-01     2.658527E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    7    22     7     5.362810E-01     2.658500E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    8    26     8     5.378674E-01     2.658471E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    9    31     9     5.378806E-01     2.658465E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   10    36     9     5.125402E-01     2.658465E-02     0.000000E+00     0.000000E+00    -5.126458E-08     1.457352E-01 
