MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     1.021621E+00     3.376416E+00     0.000000E+00     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     2.562042E+04     3.376416E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    2     7     2     1.055434E+00     2.472137E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    3     9     3     1.107380E+00     2.997012E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    4    12     4     1.019166E+00     2.672359E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    5    13     5     1.018592E+00     3.751280E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    6    14     6     1.018389E+00     1.784335E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    7    15     7     1.018194E+00     7.302880E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    8    16     8     1.018012E+00     1.014735E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    9    17     9     1.019075E+00     1.629841E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   10    23     9     1.018011E+00     1.629841E-01     0.000000E+00     0.000000E+00    -6.287971E-07     4.724329E-01 
