MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     1.050171E+00     5.274900E+00     0.000000E+00     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     4.808307E+00     5.274900E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    2    13     2     3.267956E+01     4.769046E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    3    22     3     1.504558E+01     3.891638E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    4    31     4     2.564279E+01     2.915197E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    5    38     5     1.474317E+01     2.251936E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    6    48     6     3.040712E+01     1.879714E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    7    56     7     4.744804E+01     2.306306E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    8    62     8     3.278413E+00     1.167153E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    9    67     9     1.045868E+00     5.803375E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   10    69    10     1.033998E+00     5.338719E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   11    70    11     1.036625E+00     5.012455E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
