MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     6.029420E-01     2.616611E-01     0.000000E+00     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     6.190385E-01     2.616611E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    2    13     2     6.259184E-01     4.202772E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    3    24     3     6.068047E-01     5.804247E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    4    29     4     6.073177E-01     1.738030E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    5    34     5     6.550384E-01     1.999651E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    6    40     6     6.342417E-01     4.543104E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    7    46     7     6.034070E-01     5.807017E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    8    51     8     6.048452E-01     8.089936E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    9    57     9     6.040922E-01     6.624803E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   10    63    10     8.711336E-01     4.924123E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   11    70    11     6.060440E-01     1.111286E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   12    75    12     7.598807E-01     3.085128E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   13    81    13     6.127265E-01     1.985892E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   14    88    14     6.037285E-01     6.605406E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   15    93    15     6.089222E-01     1.806289E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   16    97    16     6.233618E-01     1.876996E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   17   103    17     7.979936E-01     6.037204E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   18   107    18     6.097218E-01     2.184013E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   19   109    19     6.003941E-01     1.873587E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   20   110    20     5.996714E-01     6.104536E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   21   111    21     6.144919E-01     5.835906E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   22   113    22     5.995157E-01     5.721781E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   23   115    23     6.001186E-01     1.502529E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   24   117    24     6.021279E-01     1.492249E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   25   120    25     5.989573E-01     1.349088E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   26   121    26     5.989097E-01     6.076441E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   27   122    27     5.991148E-01     6.048077E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   28   125    28     5.988798E-01     6.091527E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   29   130    29     5.988550E-01     6.038007E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   30   131    30     5.988424E-01     6.042944E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   31   132    31     5.988362E-01     6.356213E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   32   133    32     5.987997E-01     1.999019E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   33   134    33     5.988442E-01     6.334911E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   34   137    34     5.987761E-01     6.064526E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   35   138    35     5.989715E-01     6.078112E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   36   143    36     5.988401E-01     6.336932E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   37   145    37     5.993219E-01     6.337991E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   38   148    38     6.025192E-01     6.338237E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   39   153    38     5.987714E-01     6.338237E-02     0.000000E+00     0.000000E+00    -1.633031E-08     1.707598E-01 
