MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     5.967788E-01     4.482757E-02     0.000000E+00     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     6.058453E-01     4.482757E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    2     7     2     6.632471E-01     2.949078E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    3    11     3     6.503633E-01     4.456264E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    4    15     4     6.019333E-01     2.664008E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    5    18     5     6.141188E-01     4.898182E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    6    21     6     9.764732E-01     4.891270E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    7    25     7     6.580025E-01     5.732994E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    8    29     8     5.968440E-01     1.113344E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    9    32     9     6.198169E-01     1.257583E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   10    38    10     5.989954E-01     7.559427E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   11    42    11     6.039923E-01     1.318615E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   12    46    12     6.023872E-01     5.722437E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   13    51    13     6.203356E-01     5.721934E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   14    57    14     6.213833E-01     5.721810E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   15    64    14     5.966185E-01     5.721810E-02     0.000000E+00     0.000000E+00    -5.053531E-08     5.207378E-01 
