MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     6.168790E+03     4.320904E+03     0.000000E+00     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     5.825265E+03     4.320904E+03     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    2     5     2     7.974501E+02     5.262474E+03     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    3     7     3     8.659153E+06     6.889561E+02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    4     9     4     1.728656E+03     3.477488E+02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    5    11     5     7.710249E+02     1.152689E+02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    6    14     6     1.507354E+04     4.390558E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    7    16     7     8.893067E+00     1.427331E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    8    18     8     9.878089E+00     3.407032E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    9    20     9     3.044585E+00     1.084773E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   10    22    10     2.497130E+00     5.917419E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   11    23    11     1.842641E+00     4.985171E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   12    24    12     2.311782E+00     2.052995E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   13    26    13     1.612878E+00     3.589039E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   14    27    14     1.603073E+00     1.629148E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   15    28    15     1.580799E+00     6.565862E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   16    29    16     1.420471E+00     4.994294E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   17    30    17     2.462644E+00     9.496379E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   18    32    18     1.476911E+00     1.660721E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   19    34    19     1.291570E+00     3.537247E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   20    35    20     1.243956E+00     5.966748E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   21    36    21     1.207673E+00     1.680027E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   22    37    22     1.239550E+00     9.092570E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   23    39    23     1.160179E+00     1.992196E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   24    40    24     1.154038E+00     1.833001E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   25    41    25     1.148156E+00     1.174041E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   26    42    26     1.142005E+00     5.983934E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   27    43    27     1.139104E+00     1.495252E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   28    44    28     1.136361E+00     1.001543E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   29    45    29     1.134397E+00     6.226526E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   30    46    30     1.133202E+00     1.068313E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   31    47    31     1.132317E+00     1.511017E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   32    48    32     1.129583E+00     7.343270E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   33    49    33     1.128342E+00     2.215589E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   34    50    34     1.121287E+00     1.785820E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   35    51    35     1.111927E+00     2.906458E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   36    52    36     1.104179E+00     1.425852E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   37    53    37     1.100281E+00     9.217065E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   38    54    38     1.097414E+00     4.055224E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   39    55    39     1.095807E+00     3.247717E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   40    56    40     1.090483E+00     2.109396E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   41    57    41     1.086567E+00     6.809753E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   42    58    42     1.083062E+00     1.153733E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   43    59    43     1.078160E+00     1.016684E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   44    60    44     1.076491E+00     7.288517E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   45    61    45     1.074175E+00     5.719227E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   46    62    46     1.071885E+00     5.479513E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   47    63    47     1.070194E+00     7.194100E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   48    64    48     1.069633E+00     3.612447E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   49    65    49     1.079438E+00     6.112211E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   50    67    50     1.069091E+00     6.221411E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   51    68    51     1.068759E+00     2.597350E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   52    69    52     1.068399E+00     4.444179E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   53    70    53     1.068053E+00     1.465064E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   54    71    54     1.067362E+00     2.516938E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   55    72    55     1.067001E+00     1.053956E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   56    73    56     1.066668E+00     4.709731E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   57    74    57     1.066345E+00     2.404969E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   58    75    58     1.066255E+00     1.738860E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   59    76    59     1.066041E+00     2.038645E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   60    77    60     1.065912E+00     1.746779E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   61    78    61     1.065617E+00     1.420768E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
