MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     4.940481E-01     2.728745E-02     0.000000E+00     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     4.943930E-01     2.728745E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    2     4     2     5.007696E-01     2.677594E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    3     6     3     5.008005E-01     2.676232E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    4    10     4     5.007995E-01     2.676204E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    5    14     5     5.007961E-01     2.676177E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    6    18     6     5.007741E-01     2.676128E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    7    24     7     5.297360E-01     8.823221E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    8    30     8     4.939795E-01     3.053202E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    9    32     9     4.941430E-01     3.737498E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   10    36    10     4.939402E-01     2.791074E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   11    38    11     4.941036E-01     8.775606E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   12    40    12     4.952678E-01     8.768602E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   13    43    13     4.968285E-01     8.765349E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   14    47    14     5.095692E-01     8.764742E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   15    51    14     4.938635E-01     8.764742E-02     0.000000E+00     0.000000E+00    -7.833048E-08     1.000000E-01 
