MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     1.530051E+04     1.073060E+04     0.000000E+00     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     1.441863E+04     1.073060E+04     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    2     5     2     2.000338E+03     1.349892E+04     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    3     8     3     1.289327E+03     1.395276E+03     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    4    10     4     4.754732E+03     1.564958E+03     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    5    12     5     7.235355E+02     2.487368E+02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    6    15     6     5.354988E+03     6.389765E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    7    17     7     6.186273E+13     5.261867E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    8    19     8     1.643484E+03     6.933450E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    9    22     9     5.043060E+02     3.123216E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   10    24    10     1.233801E+02     5.010569E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   11    26    11     7.150185E+00     6.446554E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   12    27    12     6.596371E+00     3.661715E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   13    28    13     4.533473E+00     7.496915E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   14    29    14     5.078654E+00     3.386375E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   15    31    15     2.456609E+00     9.205965E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   16    32    16     2.448303E+00     1.174318E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   17    34    17     2.287096E+00     2.967976E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   18    35    18     2.182291E+00     1.443190E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   19    36    19     2.076513E+00     1.838906E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   20    37    20     2.019002E+00     1.427669E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   21    38    21     1.962661E+00     6.671155E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   22    39    22     1.928390E+00     3.985758E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   23    40    23     1.895971E+00     1.379453E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   24    41    24     1.872096E+00     7.361171E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   25    42    25     1.863301E+00     1.579012E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   26    43    26     1.856455E+00     1.635758E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   27    44    27     1.851082E+00     1.940569E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   28    45    28     1.832832E+00     2.132890E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   29    46    29     1.831290E+00     5.630770E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   30    48    30     1.817546E+00     2.186117E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   31    49    31     1.798742E+00     1.452224E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   32    50    32     1.816822E+00     1.301127E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   33    52    33     1.889536E+00     9.190042E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   34    54    34     1.833409E+00     1.229696E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   35    56    35     1.777552E+00     1.665041E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   36    58    36     1.751724E+00     2.477483E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   37    59    37     1.746325E+00     5.037574E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   38    60    38     1.731326E+00     1.067786E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   39    61    39     1.727882E+00     1.686606E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   40    62    40     1.718100E+00     3.045224E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   41    63    41     1.713253E+00     5.156691E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   42    64    42     1.707049E+00     1.875029E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   43    65    43     1.698817E+00     5.819252E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   44    66    44     1.683607E+00     1.748752E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   45    67    45     1.679293E+00     5.623583E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   46    68    46     1.675107E+00     3.721604E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   47    69    47     1.670026E+00     6.060212E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   48    70    48     1.661164E+00     1.239516E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   49    71    49     1.655726E+00     1.475473E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
