MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     5.496563E-01     1.758520E-01     0.000000E+00     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     5.519213E-01     1.758520E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    2    10     2     5.576373E-01     2.019461E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    3    14     3     5.712364E-01     2.411546E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    4    25     4     5.514722E-01     2.196169E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    5    33     5     5.557704E-01     3.343365E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    6    39     6     5.510561E-01     2.079732E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    7    45     7     5.484644E-01     3.352152E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    8    46     8     5.484517E-01     3.293478E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    9    48     9     5.488917E-01     3.700115E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   10    51    10     5.498353E-01     4.550927E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   11    54    11     5.587591E-01     4.540223E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   12    58    12     5.796989E-01     4.537122E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   13    64    13     5.833916E-01     4.535816E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   14    71    14     5.652748E-01     2.408744E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   15    76    15     5.485932E-01     5.127493E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   16    78    16     5.530596E-01     1.274724E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   17    81    17     5.487642E-01     6.421145E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   18    83    18     5.485560E-01     3.283587E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
