MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     5.712514E+01     3.881496E+01     0.000000E+00     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     7.550660E+01     3.881496E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    2     5     2     1.609071E+00     2.815169E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    3     6     3     1.464495E+00     1.862833E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    4     7     4     1.194649E+00     1.433524E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    5     8     5     1.097996E+00     3.696638E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    6     9     6     9.769065E-01     2.741808E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    7    10     7     9.480607E-01     3.862104E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    8    11     8     9.341346E-01     1.846582E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    9    12     9     9.278122E-01     7.470786E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   10    13    10     9.058752E-01     1.033358E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   11    14    11     8.833962E-01     1.387591E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   12    15    12     8.785902E-01     6.185361E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   13    16    13     8.759247E-01     3.815127E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   14    17    14     8.965242E-01     5.712142E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   15    20    15     8.739733E-01     5.418086E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   16    21    16     8.726932E-01     3.168920E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   17    22    17     8.711859E-01     8.307247E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   18    23    18     8.676813E-01     6.885410E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   19    24    19     8.656139E-01     3.760592E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   20    25    20     8.599329E-01     4.775604E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   21    26    21     8.585981E-01     8.472627E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   22    27    22     8.572644E-01     4.875561E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   23    28    23     8.566155E-01     7.206918E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   24    29    24     8.530502E-01     5.745248E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   25    30    25     8.493395E-01     2.471966E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   26    31    26     8.475715E-01     7.227442E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   27    32    27     8.461333E-01     3.656293E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   28    33    28     8.448274E-01     3.790873E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   29    34    29     8.434461E-01     5.219077E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   30    35    30     8.405547E-01     5.557032E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   31    36    31     8.364734E-01     4.922809E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   32    37    32     8.341404E-01     4.041275E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   33    38    33     8.325426E-01     3.782635E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   34    39    34     8.308266E-01     2.714340E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   35    40    35     8.278908E-01     4.323887E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   36    41    36     8.240912E-01     7.672795E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   37    42    37     8.211316E-01     9.825984E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   38    43    38     8.199939E-01     7.024563E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   39    44    39     8.196979E-01     2.662943E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   40    45    40     8.190557E-01     2.867949E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   41    46    41     8.183412E-01     4.697522E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   42    47    42     8.175342E-01     5.389892E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   43    48    43     8.166966E-01     4.165277E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   44    49    44     8.164019E-01     2.183497E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   45    50    45     8.163255E-01     2.254575E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   46    51    46     8.161909E-01     2.082578E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   47    52    47     8.160111E-01     1.919467E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   48    53    48     8.157155E-01     2.069693E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   49    54    49     8.154362E-01     2.307654E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   50    55    50     8.152196E-01     2.182546E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   51    56    51     8.150026E-01     2.176809E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   52    57    52     8.147243E-01     2.728150E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   53    58    53     8.143106E-01     3.636851E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   54    59    54     8.137933E-01     4.400705E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   55    60    55     8.138965E-01     4.171887E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   56    62    56     8.148974E-01     3.610968E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   57    64    57     8.155730E-01     3.406593E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   58    66    58     8.162127E-01     3.229065E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   59    69    59     8.167773E-01     3.206371E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   60    72    60     8.135157E-01     3.405692E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   61    74    61     8.132193E-01     2.655402E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   62    75    62     8.128309E-01     2.552156E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   63    76    63     8.110723E-01     2.371978E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   64    77    64     8.073346E-01     2.453757E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   65    78    65     8.061297E-01     6.672962E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   66    79    66     8.051491E-01     4.984587E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   67    80    67     8.049107E-01     2.471685E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   68    81    68     8.048391E-01     2.326301E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   69    82    69     8.048149E-01     2.309425E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   70    83    70     8.047568E-01     2.371787E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   71    84    71     8.046481E-01     2.562764E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   72    85    72     8.045715E-01     2.813610E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   73    86    73     8.044746E-01     3.401312E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   74    87    74     8.043845E-01     3.157389E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   75    88    75     8.043523E-01     3.005062E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   76    89    76     8.041583E-01     3.039558E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   77    90    77     8.037155E-01     3.265063E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   78    91    78     8.031169E-01     3.868033E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   79    92    79     8.014949E-01     3.561294E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   80    93    80     8.008529E-01     2.598061E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   81    94    81     8.004864E-01     2.494976E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   82    95    82     8.004013E-01     2.796375E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   83    96    83     8.001430E-01     2.753805E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   84    97    84     7.998847E-01     2.618422E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   85    98    85     7.993716E-01     2.592888E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   86    99    86     7.988066E-01     2.669153E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   87   100    87     7.982864E-01     2.647652E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   88   101    88     7.981231E-01     2.676426E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   89   102    89     7.980967E-01     2.747696E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   90   103    90     7.980597E-01     2.722050E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   91   104    91     7.979538E-01     2.642869E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   92   105    92     7.977409E-01     2.587982E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   93   106    93     7.971641E-01     2.592300E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   94   107    94     7.972699E-01     2.766643E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   95   109    95     7.963812E-01     3.715032E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   96   110    96     7.961909E-01     3.354429E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   97   111    97     7.959607E-01     2.517224E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   98   112    98     7.959303E-01     3.169206E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   99   113    99     7.958806E-01     3.155053E-02     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
