MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     2.473974E+00     2.929934E+01     0.000000E+00     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     6.893606E+00     2.929934E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    2    12     2     8.635173E+00     2.634979E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    3    19     3     5.424683E+00     1.104975E+01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    4    28     4     4.275449E+01     7.167073E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    5    36     5     5.786052E+01     7.829703E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    6    43     6     1.756857E+01     5.330630E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    7    50     7     8.769001E+00     3.564962E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    8    56     8     2.231417E+00     1.372103E+00     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
    9    62     9     1.703344E+00     5.824978E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   10    63    10     1.700399E+00     5.187756E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   11    64    11     1.688977E+00     5.072970E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   12    65    12     1.688694E+00     6.743400E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   13    67    13     1.687109E+00     4.502938E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   14    68    14     1.686363E+00     3.998136E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   15    69    15     1.686346E+00     3.034244E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   16    70    16     1.687182E+00     4.170344E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   17    72    17     1.686604E+00     4.721275E-01     0.000000E+00     0.000000E+00     0.000000E+00     1.000000E+00 
   18    79    17     1.686149E+00     4.721275E-01     0.000000E+00     0.000000E+00    -2.402338E-07     5.273940E-01 
